Movie Production, Theaters	35	-16.79	-3.688828108563013	-93260.0	-515030.0	-36.95	4.6	9000.0	0.0
Nonmetallic Mineral Mining	20	-21.450000000000003	-13.103836007438483	-318465.0	-1810000.0	9.75	15.5	3500.0	0.0
Processed & Packaged Goods	44	5.95	1.776149252478917	15550000.0	13350000.0	10.5	8.5	12831000.0	0.0
Regional - Northeast Banks	165	1.005	0.3180307773428978	8340000.0	6585000.0	-0.15000000000000002	8.4	1790500.0	0.0
Regional - Southeast Banks	67	1.08	0.3414939301720465	9575000.0	7505000.0	15.05	12.5	4137500.0	0.0
Semiconductor - Broad Line	22	5.26	4.141835018123517	232885000.0	46310000.0	76.69999999999999	24.0	39193000.0	96400000.0
Telecom Services - Foreign	57	5.625	1.507659422871393	937190000.0	120560000.0	-5.449999999999999	9.8	0.0	0.0
Textile - Apparel Clothing	51	5.605	2.5915651680529623	10960000.0	15350000.0	17.95	9.0	807000.0	0.0
Accident & Health Insurance	12	1.77	1.0812806582625667	760410000.0	98015000.0	-4.15	3.9	1365000.0	0.0
Catalog & Mail Order Houses	15	2.58	0.14120098387089694	206730.0	2190000.0	101.5	12.55	3319000.0	0.0
Entertainment - Diversified	7	0.97	0.8533435534216871	33220000.0	1507845000.0	38.7	7.1	4458000.0	0.0
Home Furnishings & Fixtures	20	5.01	1.5675849467930774	48810000.0	22035000.0	6.3	10.95	11859000.0	0.0
Machine Tools & Accessories	14	6.97	1.02583888035131	22420000.0	15105000.0	22.5	7.699999999999999	12542000.0	0.0
Medical Equipment Wholesale	14	5.800000000000001	0.8141474279608263	598440.0	1520000.0	28.5	10.2	2443000.0	0.0
Regional - Southwest  Banks	41	1.09	0.29720319625698643	14210000.0	18520000.0	14.7	16.299999999999997	4327000.0	0.0
Semiconductor - Specialized	38	2.455	2.3976066747657248	11770000.0	5365000.0	26.2	14.9	1815500.0	18429000.0
Semiconductor- Memory Chips	16	2.665	2.812828618144122	46510000.0	4200000.0	5.3	25.7	1392000.0	15003000.0
Specialized Health Services	39	3.45	1.2219598209480635	1150000.0	1870000.0	10.5	16.6	3087500.0	0.0
Technical & System Software	33	4.37	2.146361698099385	27330000.0	5050000.0	21.1	13.0	2003500.0	18857000.0
Telecom Services - Domestic	41	4.25	2.4523114057607307	31760000.0	4160000.0	26.1	11.3	25797000.0	0.0
Building Materials Wholesale	12	6.07	1.3590808888535488	4115000.0	4280000.0	9.15	38.5	6920000.0	0.0
Business Software & Services	224	-0.53	-0.24480102140183074	-6910.0	343000.0	14.649999999999999	13.0	296000.0	550500.0
Diversified Computer Systems	8	2.2199999999999998	3.33004734394763	196130000.0	11157385.0	180.4	20.55	65431000.0	17290000.0
Industrial Metals & Minerals	72	-0.7	-1.4406982958577834	-22350.0	17975000.0	65.65	27.5	442000.0	0.0
Internet Software & Services	127	-0.62	0.8565201966448734	1030000.0	-99040.0	12.75	22.4	1086000.0	2745000.0
REIT - Healthcare Facilities	12	5.02	1.9502109021649474	89235000.0	33025000.0	11.1	8.25	116479000.0	0.0
Security Software & Services	15	0.68	-2.9826496252340187	-450190.0	719940.0	-15.7	9.1	503000.0	4044000.0
Chemicals - Major Diversified	11	7.47	2.23605811073174	850870000.0	429000000.0	10.3	6.8	262500000.0	85850000.0
Education & Training Services	29	3.67	2.0378536055898513	17860000.0	8580000.0	11.9	15.2	6433000.0	0.0
Farm & Construction Machinery	24	6.529999999999999	1.6145621973451054	42670000.0	49735000.0	22.9	19.7	9078000.0	415500.0
Processing Systems & Products	32	1.17	0.5661614827505902	1090000.0	319000.0	-38.1	14.25	2401500.0	9518000.0
Property & Casualty Insurance	106	2.6399999999999997	1.5390458576217447	134845000.0	55970000.0	12.2	7.5	2000000.0	0.0
Regional - Mid-Atlantic Banks	158	1.02	0.36851446710850866	7350000.0	5035000.0	17.2	9.6	2342000.0	0.0
Industrial Equipment Wholesale	16	8.89	1.2758728287626115	6780000.0	8500000.0	23.4	9.55	1757000.0	0.0
Internet Information Providers	34	2.12	2.267539417393539	5085000.0	6150000.0	30.0	28.25	812500.0	770000.0
Medical Appliances & Equipment	129	-2.57	-0.6989061173493734	-37180.0	550000.0	15.05	13.4	746000.0	2337000.0
Medical Instruments & Supplies	133	-5.33	-2.766490169519353	-660405.0	-1930000.0	11.05	21.8	576500.0	2484000.0
Multimedia & Graphics Software	22	1.295	0.4488029223085127	1940000.0	489000.0	-36.3	9.4	1923000.0	13121500.0
Oil & Gas Equipment & Services	76	8.605	2.4701605416118606	21910000.0	32195000.0	86.4	30.9	13405500.0	0.0
Oil & Gas Refining & Marketing	28	12.2	3.5062219953753506	258550000.0	185840000.0	56.8	26.8	101176500.0	0.0
Pollution & Treatment Controls	10	-6.595	0.04097076403746905	-66415.0	-531085.0	44.1	10.4	239500.0	0.0
Security & Protection Services	35	-1.8250000000000002	-1.5909179097445107	-403760.0	-1260000.0	-14.75	12.9	189500.0	1000.0
Air Delivery & Freight Services	22	7.199999999999999	2.8567466370822356	25325000.0	31030000.0	21.9	10.9	3367000.0	0.0
Healthcare Information Services	20	3.32	1.0897125969055603	880210.0	2835000.0	20.6	14.4	389500.0	1306000.0
Industrial Electrical Equipment	63	4.05	0.3580506966284606	222380.0	1725000.0	21.1	15.45	1421000.0	320000.0
Information & Delivery Services	18	3.42	1.0795478535374619	2150000.0	22475000.0	7.1	15.9	3325000.0	0.0
Information Technology Services	45	2.84	1.2622002032400892	11600000.0	5120000.0	18.8	9.2	3072000.0	0.0
Investment Brokerage - National	21	3.365	1.3308263115171666	20440000.0	138720000.0	39.4	20.05	5600000.0	0.0
Investment Brokerage - Regional	31	1.76	0.9565819723272371	5895000.0	33855000.0	30.75	25.55	4106000.0	0.0
Medical Laboratories & Research	29	-2.23	-0.3302049617253435	-396120.0	-1510000.0	7.2	17.1	1509000.0	239000.0
Staffing & Outsourcing Services	40	5.12	2.1665990698964617	14680000.0	18000000.0	44.1	12.6	5727000.0	0.0
Oil & Gas Drilling & Exploration	89	3.545	1.8226486115384495	3510000.0	53400000.0	109.4	44.1	9554000.0	0.0
Beverages - Wineries & Distillers	7	-3.6	-3.7162147905897247	-352260.0	163335000.0	322.45	13.6	258000.0	0.0
