PLAB	005.788	5	4	0.2118514825351204
R	005.788	5	4	0.2119089316987741
BRN	005.789	6	3	0.21093038386467144
LSS	005.789	5	4	0.21125984251968505
UNTD	005.789	4	5	0.21056323756372083
URI	005.789	4	5	0.2112970711297071
STTS	005.791	6	3	0.20854255319148937
METH	005.794	5	4	0.20623929714838807
RGX	005.795	5	4	0.20523371399509918
DAAT.OB	005.801	5	4	0.19932998324958123
PKD	005.803	5	4	0.19741944874767367
CVCO	005.805	5	4	0.1952939247355907
INMD	005.805	6	3	0.19505494505494506
MDCA	005.806	6	3	0.1944074112056883
SRT	005.807	4	5	0.19282397099052104
CASA	005.811	6	3	0.18942283244342742
EVOL	005.812	4	5	0.18803073190456934
BC	005.813	4	5	0.1869208211143695
PCU	005.813	4	5	0.1868439468159552
TRX	005.813	6	3	0.18657142857142858
ARLP	005.815	5	4	0.18495555555555557
SAIA	005.815	6	3	0.18516774999547356
STRC	005.816	5	4	0.18396876435461645
CRK	005.818	5	4	0.18233812949640288
SELA.OB	005.818	6	3	0.18194017833179257
COG	005.819	5	4	0.1809
USPH	005.819	5	4	0.18084425967380877
NNBR	005.820	6	3	0.17982749793233824
OIS	005.820	6	3	0.18044508670520232
AKS	005.821	6	3	0.17914141414141413
BKS	005.821	5	4	0.17930555555555555
BTN	005.821	5	4	0.17898414404729912
HURC	005.821	4	5	0.17916793197692074
VTS	005.821	5	4	0.17869014084507043
CKH	005.822	5	4	0.17789754098360655
MXC	005.823	6	3	0.1773308957952468
NGA	005.823	6	3	0.17710892710892712
GMR	005.824	5	4	0.17620689655172414
PHX	005.824	5	4	0.17607369923446217
TLX	005.825	6	3	0.17516202487300753
BBI	005.828	5	4	0.17193181818181819
OFI	005.828	6	3	0.17204674302904086
XWG	005.828	5	4	0.1721170395869191
AIQ	005.829	5	4	0.17111224014564547
CTL	005.829	4	5	0.17103448275862068
SSI	005.829	5	4	0.17112678684731086
CGI	005.830	5	4	0.16959734513274335
HEW	005.830	5	4	0.17019140625
RCCC	005.830	5	4	0.16979850746268657
DLX	005.831	5	4	0.16901485148514853
TGX	005.832	5	4	0.16824966078697423
NLCI	005.835	7	2	0.1648954405210833
AEY	005.836	6	3	0.1639633852577485
EXPE	005.836	4	5	0.1644159292035398
PACT	005.836	5	4	0.16410356239050028
WOR	005.836	7	2	0.163572192513369
WPI	005.836	4	5	0.16356224899598393
LRW	005.837	5	4	0.1627661546799013
TUC	005.837	6	3	0.16324271128060033
GEMS	005.838	5	4	0.16224545289745604
INFT	005.839	5	4	0.16137165910237014
PNRG	005.840	5	4	0.159873665212814
ECP	005.841	5	4	0.1589121150820409
LNT	005.842	5	4	0.157580372250423
PSS	005.842	5	4	0.15829787234042553
COHU	005.843	4	5	0.15678438996291896
AT	005.844	5	4	0.1564092512740102
PXP	005.844	5	4	0.15640540540540537
CMRO	005.847	4	5	0.1527403414195867
FRK	005.847	4	5	0.1527410358565737
GFR	005.847	5	4	0.15273694526109477
IUSA	005.847	5	4	0.15254494041607755
SEAB	005.848	5	4	0.1518275874413776
AA	005.850	6	3	0.14998390730608305
ACXM	005.850	4	5	0.1496367041198502
CREE	005.850	4	5	0.1497007874015748
KR	005.852	5	4	0.14787187362878457
ABP	005.853	5	4	0.14656198839112963
ANR	005.853	5	4	0.1468310810810811
SRE	005.853	6	3	0.14661443760492446
BN	005.854	5	4	0.1459622641509434
PGI	005.854	4	5	0.14603552589680047
DLA	005.855	5	4	0.14543499602636623
NCEY.OB	005.855	4	5	0.14546965918536992
SUMX	005.855	6	3	0.14544327340359578
TAL	005.855	5	4	0.14492903225806453
CRFT	005.856	6	3	0.14428690575479566
CRMH	005.857	6	3	0.14272694130514035
MEG	005.857	7	2	0.14291304347826086
PATK	005.857	6	3	0.14276869737493808
AIN	005.858	4	5	0.14192436974789915
PTRY	005.858	5	4	0.14167179487179488
KMT	005.859	7	2	0.141
MVK	005.859	5	4	0.14061702127659576
TRI	005.859	6	3	0.14062264150943396
BDK	005.860	5	4	0.1398148148148148
TGE	005.860	6	3	0.1401135214991058
JOSB	005.861	6	3	0.13923664669799476
PTC	005.861	7	2	0.13929222911346223
ATR	005.862	5	4	0.13814358974358976
HRB	005.862	5	4	0.13815789473684212
HRLY	005.862	5	4	0.137863121614968
NTSC	005.862	5	4	0.13772829622216662
Q	005.862	6	3	0.13786344331917672
WNI	005.862	5	4	0.1383653044203503
HS	005.864	6	3	0.13617196587824737
NC	005.864	6	3	0.13635135135135135
NPK	005.864	5	4	0.13551998024610065
AINN	005.865	4	5	0.13505848989719957
AV	005.865	4	5	0.13502202643171807
DENN	005.865	6	3	0.13488394204827725
HSII	005.865	5	4	0.1345447717599933
IMO	005.865	5	4	0.13528883567794076
ODFL	005.865	3	6	0.13493233082706768
PRLS	005.865	6	3	0.13495072024260804
SHLM	005.865	5	4	0.13530560355121019
CSS	005.866	5	4	0.13350337752613728
IAX	005.866	6	3	0.13397732045359093
NSC	005.866	6	3	0.13427713427713428
BDY	005.867	5	4	0.13343475321162948
ESCA	005.867	5	4	0.1325795366367365
GEHL	005.867	7	2	0.13262726522791984
CQB	005.868	6	3	0.13231724137931034
DRTE	005.868	4	5	0.13222363545871813
MDCC	005.868	4	5	0.13166844148260107
PDGI	005.868	5	4	0.13212807480323405
CSX	005.869	6	3	0.1314720812182741
FRN	005.869	7	2	0.1308139534883721
HCA	005.869	5	4	0.1305874840357599
HCT	005.869	7	2	0.13060971835345095
ROH	005.869	5	4	0.1314935064935065
VGR	005.869	6	3	0.13085319245794383
CFS	005.871	5	4	0.12906724511930587
GFSI	005.871	4	5	0.12932162212670528
GR	005.871	6	3	0.12851289833080426
PAS	005.871	4	5	0.1288382687927107
SGA	005.871	5	4	0.12935167813216594
SNS	005.871	5	4	0.1294081237911025
CAO	005.872	6	3	0.12820101405558051
COHT	005.872	5	4	0.12782540919719407
INTC	005.872	4	5	0.12838427947598252
OKE	005.872	5	4	0.12799102564102563
RFIL	005.872	5	4	0.12750333778371162
SPSX	005.872	6	3	0.1283881177739474
TECD	005.872	5	4	0.12837912087912087
ASD	005.874	5	4	0.12622309197651663
EPIQ	005.874	4	5	0.12606879538000057
HSC	005.874	5	4	0.12576760563380282
INTT	005.874	7	2	0.12625538020086083
SKY	005.874	6	3	0.1255212677231026
SWX	005.874	6	3	0.12627777777777777
UHS	005.874	5	4	0.12603723404255318
AIT	005.875	4	5	0.12463207547169813
DBRN	005.875	6	3	0.12464661654135338
KTO	005.875	4	5	0.12519197858616
LNY	005.875	6	3	0.12504666666666667
RURL	005.875	5	4	0.12484326335800672
SKX	005.875	5	4	0.12475125231592671
TRK	005.875	5	4	0.12483157894736842
AG	005.876	5	4	0.12416666666666666
DW	005.876	4	5	0.1240126382306477
HYDL	005.876	3	6	0.12394736842105263
MFW	005.876	5	4	0.12397222340561496
MWRK	005.876	7	2	0.12360507709344919
DRA	005.877	5	4	0.1234
GPX	005.877	6	3	0.12264532298488155
GWW	005.877	5	4	0.12289285714285714
TGIC	005.877	5	4	0.12336531740484209
USM	005.877	4	5	0.12338694267515923
ELX	005.878	4	5	0.12223275862068965
RKT	005.878	5	4	0.12222012578616352
TESS	005.878	5	4	0.12209767814251402
CMP	005.879	5	4	0.12104895104895105
TAP	005.879	5	4	0.1212484993997599
PMDX.OB	005.881	5	4	0.11894564573975416
TPX	005.881	3	6	0.11908791208791208
TRFX	005.881	5	4	0.11886470337174562
URS	005.881	4	5	0.1193273542600897
BKI	005.882	6	3	0.1180931744312026
LCRY	005.882	4	5	0.11818828792191947
MWV	005.882	6	3	0.11757754800590842
RYAN	005.882	6	3	0.11760584526073466
SLR	005.882	6	3	0.1180246913580247
TWX	005.882	5	4	0.1175677077928816
APOG	005.883	4	5	0.1171990778857237
BYBI	005.883	7	2	0.11704834605597964
GAXC.OB	005.883	5	4	0.11741791875347801
KFY	005.883	4	5	0.11726936511197864
KMGB	005.883	6	3	0.11669524217745392
SBGI	005.883	6	3	0.11652403846153846
SWSI	005.883	4	5	0.1166282936812484
RSG	005.884	4	5	0.11593659942363112
SPC	005.884	5	4	0.11598888888888889
UNP	005.884	5	4	0.1160275319567355
WLSC	005.884	7	2	0.11596571428571428
LU	005.885	4	5	0.11510791366906475
MXIM	005.885	4	5	0.11479695431472081
PTV	005.885	6	3	0.11538461538461539
TYC	005.885	5	4	0.11504975124378111
ISCA	005.886	4	5	0.11369759450171821
PETM	005.886	4	5	0.11351492537313435
EHP	005.887	6	3	0.11311131940232673
AFAM	005.888	6	3	0.11162877376071562
ASI	005.888	5	4	0.11197429906542056
FIZ	005.888	6	3	0.11217256535989227
IKN	005.888	5	4	0.11153363228699552
LEG	005.888	5	4	0.11225631768953069
TTES	005.888	6	3	0.11177455104717962
ASTE	005.889	6	3	0.11112340488308622
CRR	005.889	4	5	0.1107422718578392
DPL	005.889	5	4	0.11063457330415755
DSCP	005.889	4	5	0.11121503273531162
ESL	005.889	5	4	0.11063716814159293
AERT	005.890	6	3	0.10991845564985854
CALM	005.890	6	3	0.10998598616699064
CPS	005.890	5	4	0.110025
FPL	005.890	4	5	0.1096795507102742
NOC	005.890	6	3	0.10993425858290723
RAH	005.890	6	3	0.10955056179775281
YUM	005.890	4	5	0.11019632678910703
ARTD.OB	005.891	5	4	0.10851419031719532
CRAI	005.891	4	5	0.10888016093495545
DY	005.891	6	3	0.1094607843137255
ORBT	005.891	6	3	0.10923317683881065
TLF	005.891	5	4	0.10886075949367088
UAUA	005.891	6	3	0.10876132930513595
WINS	005.891	5	4	0.10870225914294397
AGR	005.892	5	4	0.10756972111553785
CPWR	005.892	4	5	0.10751485148514851
CYB	005.892	5	4	0.10771748022907009
ETP	005.892	7	2	0.10849059334298118
GB	005.892	4	5	0.10781221346048046
NOVA	005.892	3	6	0.10832090942974283
RGC	005.892	5	4	0.10789144050104382
USLM	005.892	6	3	0.10797595190380761
HET	005.893	5	4	0.10664881749219099
LFUS	005.893	4	5	0.10713364958234506
QLTY	005.893	7	2	0.1065259611914133
TRA	005.893	6	3	0.10702777777777778
WVVI	005.893	6	3	0.10659340659340659
CPO	005.894	5	4	0.10591695501730104
ENTG	005.894	5	4	0.10640163934426229
KBALB	005.894	4	5	0.10626653738064325
SMA	005.894	5	4	0.10569037092038205
SO	005.894	6	3	0.105683192261185
TGI	005.894	6	3	0.10596204144591241
ANDE	005.895	5	4	0.10454612764697171
CHS	005.895	4	5	0.10524376731301939
EZEM	005.895	4	5	0.10475372726563109
MIGP	005.895	4	5	0.10537597033947399
ZRAN	005.895	4	5	0.10526131182041389
AEE	005.896	5	4	0.10446009389671361
CVNS	005.896	5	4	0.10424138912610303
HHS	005.896	5	4	0.10404587155963303
LANC	005.896	5	4	0.10413475177304965
LCI	005.896	5	4	0.1042847426887327
NUS	005.896	5	4	0.10430952380952381
ADI	005.897	5	4	0.10309282178217821
CEN	005.897	5	4	0.10283387622149837
CENT	005.897	6	3	0.10336257309941521
EFX	005.897	5	4	0.10275049115913557
WSO	005.897	5	4	0.10344776119402985
CDWC	005.898	5	4	0.10184044943820225
ERIE	005.898	5	4	0.10225602409638554
WSTC	005.898	4	5	0.10170873786407766
BMY	005.899	4	5	0.10146862483311081
COST	005.899	5	4	0.10147689375893283
DF	005.899	5	4	0.10065022421524664
DPZ	005.899	4	5	0.10141949152542373
GYI	005.899	5	4	0.10111920529801324
JBL	005.899	4	5	0.10111408199643494
WTS	005.899	5	4	0.10126618705035971
BBBY	005.900	4	5	0.10048780487804879
DECK	005.900	5	4	0.1003965494559191
HYSL	005.900	4	5	0.09956410256410256
LMIA	005.900	6	3	0.09970891770309606
WCN	005.900	4	5	0.1001344537815126
CAI	005.901	4	5	0.09910945273631842
CCU	005.901	5	4	0.09900990099009901
FII	005.901	5	4	0.09876487252124645
HBIO	005.901	5	4	0.09931861946378315
WCG	005.901	4	5	0.09875510204081632
ACET	005.902	6	3	0.09796003620413563
ANIK	005.902	5	4	0.09836615935541629
AYI	005.902	5	4	0.09808620689655173
CAH	005.902	5	4	0.09776334776334776
CHTT	005.902	5	4	0.09806584672652732
KRO	005.902	5	4	0.09838020833333333
LTBG	005.902	4	5	0.09770061870902207
OMI	005.902	5	4	0.09762162162162162
THQI	005.902	4	5	0.09844585987261147
GTN	005.903	5	4	0.09654310344827587
MGM	005.903	6	3	0.09676044330775789
PCH	005.903	5	4	0.09660227272727273
SORC	005.903	5	4	0.09720314551793882
VIFL	005.903	5	4	0.09660720130932897
WITS	005.903	4	5	0.0970892107373685
ACV	005.904	5	4	0.09647494553376906
APU	005.904	5	4	0.09630384615384616
ARB	005.904	4	5	0.09597196261682242
CDL	005.904	5	4	0.09570555555555556
RCL	005.904	5	4	0.0963855421686747
RYN	005.904	5	4	0.09642296072507553
SMP	005.904	6	3	0.09646052893219328
XXIA	005.904	4	5	0.09610194902548726
SPAR	005.905	5	4	0.09474409369048102
CHTR	005.906	6	3	0.09405458089668615
CVC	005.906	4	5	0.09351753453772582
ECOL	005.906	5	4	0.09386791094213544
GNTX	005.906	4	5	0.09411627906976744
KAMN	005.906	6	3	0.09425857240178638
SIMC	005.906	7	2	0.09398355754857997
BECN	005.907	4	5	0.09330508474576271
CITP	005.907	6	3	0.09317646021988675
GYMB	005.907	4	5	0.0928015873015873
HNZ	005.907	6	3	0.09292035398230089
MDR	005.907	4	5	0.09319395465994962
MNI	005.907	5	4	0.09270704225352112
NUCO	005.907	5	4	0.09317337158505574
PRST	005.907	6	3	0.09275761503564485
TRLG	005.907	5	4	0.09298894613995684
WBSN	005.907	4	5	0.09295944121617655
WSII	005.907	6	3	0.09279279279279279
AFPC.OB	005.908	5	4	0.09159261790840738
ALOT	005.908	5	4	0.09230187251749575
AOB	005.908	5	4	0.09193497196459428
APT	005.908	6	3	0.09191036840106342
WWE	005.908	5	4	0.09207883643426251
PKG	005.909	5	4	0.09060655737704917
SALM	005.909	4	5	0.09111559818273599
SJW	005.909	4	5	0.0911819730265546
SVR	005.909	5	4	0.09148529411764705
VLCM	005.909	4	5	0.09138195238814668
EQT	005.910	5	4	0.09046379647749511
ICO	005.910	5	4	0.09017182827310051
VLI	005.910	5	4	0.09005797101449275
BMI	005.911	5	4	0.0893001252261027
CVA	005.911	5	4	0.08947577854671279
GRC	005.911	5	4	0.0886090573012939
K	005.911	5	4	0.0894439967767929
KFT	005.911	6	3	0.0888096935138988
SCI	005.911	6	3	0.08932285714285715
AMAC	005.912	4	5	0.08830062939651981
AYE	005.912	4	5	0.08786337209302325
CAM	005.912	5	4	0.08796021699819168
CPRT	005.912	5	4	0.088375
CUTR	005.912	4	5	0.08846310640032613
DIS	005.912	5	4	0.08784230718348988
FLEX	005.912	5	4	0.08767106842737095
HNNA.OB	005.912	6	3	0.0877720207253886
LAVA	005.912	5	4	0.0875723174325947
MTRX	005.912	6	3	0.08834284542565189
ATPG	005.913	6	3	0.08727777777777777
BASI	005.913	4	5	0.0869228785143152
JAH	005.913	5	4	0.08674193548387096
LF	005.914	5	4	0.08602720918622067
MSTR	005.914	4	5	0.08601626016260162
SSTI	005.914	5	4	0.08615443743394292
CPNO	005.915	6	3	0.084734375
MWE	005.915	5	4	0.08539705882352941
NAVR	005.915	6	3	0.08485018202184262
SBSA	005.915	6	3	0.08501062632829104
KEM	005.916	5	4	0.08402774044406215
MSCC	005.916	4	5	0.08436363636363636
TTI	005.916	5	4	0.083795
ZMH	005.916	4	5	0.0843149411035338
CETV	005.917	6	3	0.0831747572815534
HORC	005.917	6	3	0.08311141388493219
HSP	005.917	4	5	0.08253565768621235
RAVN	005.917	5	4	0.08271356216226394
BTU	005.918	5	4	0.0819035250463822
DE	005.918	6	3	0.08157015590200445
EEP	005.918	6	3	0.08227897838899803
KLAC	005.918	4	5	0.08200755287009064
MHS	005.918	6	3	0.08169934640522876
VIGN	005.918	4	5	0.08190217937129657
WMG	005.918	5	4	0.08180242634315425
HPOL	005.919	4	5	0.08070732260258445
KAI	005.919	5	4	0.08087255772646536
KNDL	005.919	4	5	0.08145479332002532
MHP	005.919	4	5	0.08054342552159147
QVDX	005.919	4	5	0.08050005841803949
SWKS	005.919	5	4	0.08059590803995986
WDR	005.919	5	4	0.08075609756097563
ABT	005.920	4	5	0.08010148604566872
CPSI	005.920	5	4	0.08038280262099091
CRI	005.920	5	4	0.08025263157894737
JDAS	005.920	3	6	0.07952280185236299
DBD	005.921	6	3	0.07930909090909091
LYTS	005.921	4	5	0.07908555667533018
OISI.OB	005.921	5	4	0.07914201183431953
ROL	005.921	5	4	0.07855633802816901
CL	005.922	5	4	0.0775521714608009
CNCT	005.922	4	5	0.07828725057346521
MEAS	005.922	5	4	0.07768348965311896
VRX	005.922	4	5	0.07779746835443038
APNI.OB	005.923	7	3	-0.9231638418079096
CNXS	005.923	5	4	0.07718170289320789
DLB	005.923	4	5	0.07744705882352941
EPAX	005.923	4	5	0.07715864456427668
EPR	005.923	4	5	0.07702450980392157
LNCE	005.923	5	4	0.07722249441994665
MINI	005.923	4	5	0.07691538461538462
MSFT	005.923	4	5	0.07724719101123595
TALX	005.923	4	5	0.07725065217615458
DSPG	005.924	4	5	0.07567245657568238
GHL	005.924	4	5	0.07623204419889502
MSN	005.924	5	4	0.07599029911075182
PLLL	005.924	4	5	0.0757904056289462
WTW	005.924	4	5	0.07629083665338646
GORX	005.925	5	4	0.07465091299677766
LHO	005.925	4	5	0.07472764227642277
RLRN	005.925	4	5	0.07467494019847003
BRO	005.926	4	5	0.07428571428571429
JNC	005.926	4	5	0.07357236842105264
ORA	005.927	4	5	0.07262658227848101
PPDI	005.927	3	6	0.07300263157894737
APH	005.928	4	5	0.07194453248811411
LLY	005.928	5	4	0.07245941070354782
EME	005.929	5	4	0.07058895705521473
KBAY	005.929	4	5	0.07061199342825848
PNRA	005.929	4	5	0.07135195530726257
ABI	005.930	4	5	0.07036775362318841
AMGN	005.930	4	5	0.07023603914795624
BCR	005.930	4	5	0.06999999999999999
SYNA	005.930	5	4	0.06981899532235103
SYNT	005.930	4	5	0.06961458754859041
TCO	005.930	4	5	0.0695948275862069
BRKS	005.931	5	4	0.06867981614010589
CLP	005.931	6	3	0.06892935982339955
ESRX	005.931	5	4	0.06921487603305786
LTM	005.931	3	6	0.06884
MVSN	005.931	3	6	0.06927
AGL	005.932	5	4	0.0682015638575152
FDS	005.932	3	6	0.06781057268722467
IHS	005.932	5	4	0.06783720930232558
LUK	005.932	5	4	0.06799448529411764
PMTC	005.932	5	4	0.06756179775280899
XRIT	005.932	4	5	0.0676684214033451
QUIK	005.933	6	3	0.0669525522202241
HLT	005.934	5	4	0.06646216768916155
MDER.OB	005.934	7	2	0.0656782334384858
SMMX	005.934	3	6	0.06560091462813664
TROW	005.934	3	6	0.0658932536293766
AMPL	005.935	6	3	0.06506147540983606
ARRO	005.935	4	5	0.06453383458646617
HMSY	005.935	5	4	0.06460746460746461
SFI	005.935	5	4	0.06517446043165467
EPAY	005.936	6	3	0.06409072926282473
HLND	005.936	5	4	0.06426015536644604
HME	005.936	4	5	0.06394285714285715
COGT	005.937	4	5	0.06303220738413197
FRX	005.937	4	5	0.06349196787148595
LAMR	005.937	4	5	0.0631516393442623
CA	005.938	5	4	0.06237989652623799
O	005.938	5	4	0.061638095238095235
ATVI	005.939	5	4	0.06061904761904762
EFJI	005.939	4	5	0.06065287479849543
AMLH.OB	005.940	5	4	0.060339095744680854
AAI	005.941	6	3	0.05949122807017544
CLB	005.941	5	4	0.0588284023668639
ECLP	005.941	5	4	0.05946951731183188
HWAY	005.941	5	4	0.058755102040816326
NHP	005.941	5	4	0.05923015873015873
TRMM	005.941	5	4	0.05898982284206559
AB	005.942	4	5	0.057638225255972696
COGN	005.942	4	5	0.05778388278388279
APRO	005.944	5	4	0.055731700650522055
CHH	005.944	5	4	0.05625675675675676
FAST	005.944	4	5	0.0556343537414966
UNCA	005.944	4	5	0.05566002256487401
AMB	005.945	5	4	0.05454233409610984
BXP	005.945	5	4	0.0552625458996328
ESE	005.945	5	4	0.0550593220338983
IDXX	005.945	4	5	0.05499283154121864
IRIS	005.945	4	5	0.05489336682879897
KT	005.945	5	4	0.05469567036184898
MOVE	005.945	5	4	0.05490136106438294
NROM.OB	005.945	6	3	0.05538361296628115
DAKT	005.946	3	6	0.053682037164487266
GOOD	005.946	4	5	0.05444040937603169
VNO	005.946	5	4	0.05405405405405406
PAYX	005.947	4	5	0.052614988978692136
PSTA	005.947	7	2	0.05267295597484277
Y	005.947	5	4	0.053380645161290326
DDR	005.948	4	5	0.051796875
IN	005.948	5	4	0.051754966887417216
SGP	005.948	6	3	0.051854179761156506
BLK	005.949	5	4	0.05123991507430998
FRT	005.949	4	5	0.050965579710144926
GMXR	005.949	3	6	0.05055162659123055
NETL	005.949	3	6	0.05134173055859803
TCX	005.949	4	5	0.050563463819691574
DCAI	005.950	5	4	0.050359712230215826
ESIO	005.950	4	5	0.0496634892041332
CME	005.951	4	5	0.04867176545570427
MATR	005.952	7	2	0.047633663366336634
QDEL	005.952	4	5	0.04794192178617903
ZIPR	005.952	5	4	0.047559252864542455
CPT	005.953	5	4	0.04706176470588235
CUZ	005.953	4	5	0.04702991452991453
FCE-A	005.953	5	4	0.04661228070175438
ZUMZ	005.953	5	4	0.04704980213339906
ADBE	005.954	4	5	0.04551044776119403
NXTI.OB	005.954	5	4	0.04591350210970464
ABBI	005.956	5	4	0.04367447306791569
RMBS	005.956	6	3	0.04377777777777778
ANSS	005.957	3	6	0.04294535519125683
ASN	005.957	4	5	0.0433926453143535
SFC	005.957	3	6	0.04302611940298508
BITS	005.958	6	3	0.04160541017347839
TPL	005.958	4	5	0.041848769682093036
AMZN	005.959	4	5	0.04082840236686391
GSL	005.959	5	4	0.04130492424242424
FARO	005.960	6	3	0.03964895784359818
CAPA	005.961	4	5	0.03924022675403077
NILE	005.961	4	5	0.03916463970811797
AVB	005.963	5	4	0.03672767857142857
DDDC	005.963	4	5	0.03701431492842536
ICE	005.964	5	4	0.03591709844559585
RGLD	005.964	4	5	0.035908691834942934
ALKS	005.965	4	5	0.0354016393442623
CCC	005.965	6	3	0.03521213363394138
IMA	005.965	6	3	0.035086956521739134
NTAP	005.965	3	6	0.03485868725868726
IDWK	005.966	5	4	0.03361093316250267
MOSS	005.966	6	3	0.03418803418803419
WIT	005.966	3	6	0.03430701270016565
ADPT	005.969	4	5	0.03146033040995309
ALGN	005.970	4	5	0.029940119760479042
CNQR	005.970	5	4	0.030329670329670325
TKLC	005.971	4	5	0.029433455369136354
NVEC	005.972	6	3	0.02815744267682426
SOYO.OB	005.975	5	4	0.02541498216409037
BVX	005.976	5	4	0.023771474230922893
MDF	005.978	4	5	0.022408354182530187
ULBI	005.980	5	4	0.019833449876040937
INLM.OB	005.981	5	4	0.019078009828009827
CRMZ.OB	005.983	5	4	0.017381336405529954
ROCM	005.983	5	4	0.017020382433284305
JSDA	005.984	6	3	0.015546299883765982
SPEX	005.985	5	4	0.014826052422557585
ZOLT	005.985	5	4	0.014619401756722382
SCMR	005.986	4	5	0.01403595173602561
LSCC	005.987	6	3	0.012955310560492683
SYNO	005.989	5	4	0.010764135320558315
ADZA	005.990	5	4	0.009658397722651485
CDCY	005.990	4	5	0.01016970458830924
NTRT	005.991	4	5	0.00901084207772578
MKRS.OB	005.994	5	4	0.005508599508599508
PRVT	005.996	6	3	0.004396665461774806
ABBC	006.000	4	5	0
ACGL	006.000	5	4	0
ALAB	006.000	3	6	0
ANCX	006.000	4	5	0
ASFI	006.000	5	4	0
BAC	006.000	4	5	0
BANF	006.000	5	4	0
BANR	006.000	5	4	0
BAYN	006.000	5	4	0
BCBP	006.000	6	3	0
BNCC	006.000	5	4	0
BSRR	006.000	4	5	0
BUSE	006.000	4	5	0
CACB	006.000	3	6	0
CATY	006.000	4	5	0
CBBO	006.000	4	5	0
CBKN	006.000	5	4	0
CBU	006.000	5	4	0
CCFH	006.000	6	3	0
CFFI	006.000	3	6	0
CHCO	006.000	5	4	0
CHZ	006.000	4	5	0
CMTY	006.000	5	4	0
COBZ	006.000	5	4	0
COLB	006.000	4	5	0
CPNE.OB	006.000	6	3	0
CVLL	006.000	4	5	0
CWBS	006.000	4	5	0
CWLZ	006.000	4	5	0
CYN	006.000	5	4	0
DCBK	006.000	6	3	0
DSL	006.000	5	4	0
EFSC	006.000	5	4	0
ET	006.000	5	4	0
EXJF	006.000	5	4	0
FCBC	006.000	4	5	0
FED	006.000	4	5	0
FFCH	006.000	4	5	0
FITB	006.000	5	4	0
FLAG	006.000	5	4	0
FMAR	006.000	5	4	0
FNBG.OB	006.000	4	5	0
FNCB.OB	006.000	4	5	0
FRGB	006.000	5	4	0
FSNM	006.000	4	5	0
FTBK	006.000	3	6	0
FUNC	006.000	5	4	0
GEOY	006.000	5	4	0
GFIG	006.000	5	4	0
GLDN	006.000	5	4	0
GPOR	006.000	6	3	0
GRBS.OB	006.000	5	4	0
GSBC	006.000	5	4	0
GXP	006.000	5	4	0
HARB	006.000	4	5	0
HBAN	006.000	4	5	0
HUVL.OB	006.000	4	5	0
IBCA	006.000	5	4	0
IBKC	006.000	5	4	0
IBNK	006.000	5	4	0
ITG	006.000	3	6	0
LKAI.OB	006.000	4	5	0
LMNX	006.000	3	6	0.00040738880517886044
MBRG	006.000	5	4	0
MI	006.000	3	6	0
MRBK	006.000	5	4	0
MSCS	006.000	6	3	0
MSL	006.000	5	4	0
MSTI.OB	006.000	4	5	0
MTB	006.000	5	4	0
NARA	006.000	4	5	0
NBTB	006.000	4	5	0
NEW	006.000	4	5	0
OMEF	006.000	5	4	0
ONFC	006.000	5	4	0
ORRF.OB	006.000	4	5	0
OXPS	006.000	4	5	0
PEBK	006.000	5	4	0
PNC	006.000	5	4	0
PRK	006.000	5	4	0
PTSCE.OB	006.000	5	4	0
SBGA	006.000	5	4	0
SBIT	006.000	4	5	0
SEYE.OB	006.000	6	3	0
SMHG	006.000	5	4	0
SMTB	006.000	4	5	0
STSA	006.000	3	6	0
TONE	006.000	4	5	0
TRMK	006.000	4	5	0
TSH	006.000	4	5	0
UBMI.OB	006.000	5	4	0
UMPQ	006.000	4	5	0
UPFC	006.000	4	5	0
USB	006.000	4	5	0
UVSP	006.000	4	5	0
VLLY	006.000	5	4	0
VNBC	006.000	4	5	0
WAL	006.000	4	5	0
WARR	006.000	6	3	0
WB	006.000	4	5	0
WFSL	006.000	4	5	0
WGNB	006.000	4	5	0
WM	006.000	4	5	0
WTNY	006.000	4	5	0
TIXC.OB	006.006	5	4	-0.00578654834189631
VOXX	006.014	5	4	-0.01368467025767943
RVP	006.016	5	4	-0.015975582374403594
SNCI	006.024	4	5	-0.023635731664928744
IEDU	006.060	5	4	-0.05957973430317725
ADBL	006.066	4	5	-0.06606206839171312
ASIA	006.066	4	5	-0.06625980819529206
DRAD	006.164	5	4	-0.16356107660455488
UTSI	006.164	5	4	-0.16367713004484308
MILAA.OB	006.214	5	3	0.786036036036036
IGII.OB	006.338	6	2	0.6618962432915921
CMTX.OB	006.420	5	3	0.5798319327731093
CTIG.OB	006.458	4	4	0.5418533333333333
ANS	006.469	5	3	0.5307125307125307
WSC	006.501	5	3	0.49868145310886286
ESCL	006.527	4	4	0.4728290183387271
SCRH.OB	006.583	6	2	0.4169929577464789
IFNY	006.584	6	2	0.41613434988666803
CTCI	006.604	6	2	0.395774534311749
FFEX	006.622	5	3	0.37790467126655564
LPX	006.630	5	3	0.37034965034965034
FPIC	006.640	5	3	0.3595189563799429
NMHC	006.682	5	3	0.3179848320693391
USMO	006.682	4	4	0.31815536240881576
BKRS	006.696	6	2	0.3039257981018119
INTX	006.696	4	4	0.30366991938905386
ALRG.OB	006.720	4	4	0.2797704447632712
SMXC	006.732	7	1	0.2678996036988111
RYL	006.733	4	4	0.2669183673469388
UNT	006.733	4	4	0.2666150442477876
